data_extracao;prefixo;operador;placa;marca;modelo;data_primeiro_emplac;ano_fabricacao;combustivel
2021-05-30 02:00:54.782021;74;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8J71;M. BENZ;OF 1721L;2020-08-14;2020;DIESEL
2021-05-30 02:00:54.782021;2062;AUTO VIACAO PRESIDENTE VARGAS LTDA;IRM5744;M. BENZ;OF 1722M;2010-12-29;2010;DIESEL
2021-05-30 02:00:54.782021;6613;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC1203;M. BENZ;OF 1721;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;6624;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC0921;M. BENZ;OF 1721;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;6799;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IRK6711;M. BENZ;OF 1722M;2010-12-14;2010;DIESEL
2021-05-30 02:00:54.782021;6600;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IRK6715;M. BENZ;OF 1722M;2010-12-14;2010;DIESEL
2021-05-30 02:00:54.782021;6809;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;ITV8078;M. BENZ;O500MA;2012-12-27;2012;DIESEL
2021-05-30 02:00:54.782021;6723;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IRZ5418;M. BENZ;OF 1722M;2011-06-22;2011;DIESEL
2021-05-30 02:00:54.782021;6751;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IUL5453;M. BENZ;O-500M;2013-06-28;2012;DIESEL
2021-05-30 02:00:54.782021;1131;TRANSPORTES COLETIVOS TREVO LTDA;IXC1989;M. BENZ;O-500M;2016-02-16;2015;DIESEL
2021-05-30 02:00:54.782021;1101;TRANSPORTES COLETIVOS TREVO LTDA;IXC2025;M. BENZ;O-500M;2016-02-16;2015;DIESEL
2021-05-30 02:00:54.782021;1017;TRANSPORTES COLETIVOS TREVO LTDA;IXC1013;VW;17230;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;1045;TRANSPORTES COLETIVOS TREVO LTDA;ISP5247;M. BENZ;O500MA;2011-12-15;2011;DIESEL
2021-05-30 02:00:54.782021;1202;TRANSPORTES COLETIVOS TREVO LTDA;IRJ5422;M. BENZ;OF 1722M;2010-12-01;2010;DIESEL
2021-05-30 02:00:54.782021;1129;TRANSPORTES COLETIVOS TREVO LTDA;IXB9412;M. BENZ;O500MA;2016-02-10;2015;DIESEL
2021-05-30 02:00:54.782021;4493;VIACAO ALTO PETROPOLIS LTDA;ITT6163;M. BENZ;O-500M;2012-11-29;2012;DIESEL
2021-05-30 02:00:54.782021;4519;VIACAO ALTO PETROPOLIS LTDA;IOZ6911;M. BENZ;OF 1722M;2008-08-12;2008;DIESEL
2021-05-30 02:00:54.782021;4505;VIACAO ALTO PETROPOLIS LTDA;IXC1478;M. BENZ;O500 U;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;6468;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC1061;M. BENZ;OF 1721;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;6598;NORTRAN TRANSPORTES COLETIVOS LTDA;IPJ9770;M. BENZ;O-500M;2008-12-31;2008;DIESEL
2021-05-30 02:00:54.782021;6514;NORTRAN TRANSPORTES COLETIVOS LTDA;IQZ8075;M. BENZ;O-500M;2010-08-10;2010;DIESEL
2021-05-30 02:00:54.782021;826;COMPANHIA CARRIS PORTO ALEGRENSE;IWI7576;VOLVO;B340MA;2015-02-19;2014;DIESEL
2021-05-30 02:00:54.782021;858;COMPANHIA CARRIS PORTO ALEGRENSE;IWH8269;VOLVO;B290R;2015-01-31;2014;DIESEL
2021-05-30 02:00:54.782021;624;COMPANHIA CARRIS PORTO ALEGRENSE;IPI3268;VW;17260;2008-11-25;2008;DIESEL
2021-05-30 02:00:54.782021;821;COMPANHIA CARRIS PORTO ALEGRENSE;ITY1784;VOLVO;B340M;2013-01-13;2012;DIESEL
2021-05-30 02:00:54.782021;724;COMPANHIA CARRIS PORTO ALEGRENSE;IQY3906;VOLVO;B7R;2010-07-16;2010;DIESEL
2021-05-30 02:00:54.782021;782;COMPANHIA CARRIS PORTO ALEGRENSE;IRA4263;M. BENZ;O500 U;2010-08-14;2010;DIESEL
2021-05-30 02:00:54.782021;775;COMPANHIA CARRIS PORTO ALEGRENSE;IRA5093;M. BENZ;O500 U;2010-08-14;2010;DIESEL
2021-05-30 02:00:54.782021;6116;AUTO VIACAO NAVEGANTES LTDA;ISL4506;M. BENZ;OF 1722;2011-11-08;2011;DIESEL
2021-05-30 02:00:54.782021;6784;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IQD9609;M. BENZ;O-500M;2009-09-29;2009;DIESEL
2021-05-30 02:00:54.782021;4313;VIACAO ESTORIL LTDA;IQB9055;M. BENZ;O-500M;2009-09-02;2009;DIESEL
2021-05-30 02:00:54.782021;4305;VIACAO ESTORIL LTDA;ISJ1632;M. BENZ;O-500M;2011-10-07;2011;DIESEL
2021-05-30 02:00:54.782021;6151;AUTO VIACAO NAVEGANTES LTDA;IXC1702;M. BENZ;OF 1721;2016-02-16;2015;DIESEL
2021-05-30 02:00:54.782021;2019;AUTO VIACAO PRESIDENTE VARGAS LTDA;IOZ3257;M. BENZ;OF 1722M;2008-08-06;2008;DIESEL
2021-05-30 02:00:54.782021;2010;AUTO VIACAO PRESIDENTE VARGAS LTDA;ISQ8250;M. BENZ;O-500M;2011-12-29;2011;DIESEL
2021-05-30 02:00:54.782021;6801;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;ISX6329;M. BENZ;OF 1722;2012-03-23;2011;DIESEL
2021-05-30 02:00:54.782021;6104;AUTO VIACAO NAVEGANTES LTDA;IRM2756;M. BENZ;OF 1722M;2010-12-31;2010;DIESEL
2021-05-30 02:00:54.782021;6113;AUTO VIACAO NAVEGANTES LTDA;IUI5304;M. BENZ;O-500M;2013-05-29;2012;DIESEL
2021-05-30 02:00:54.782021;6685;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC1431;VW;17230;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;6778;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IQD9606;M. BENZ;O-500M;2009-09-29;2009;DIESEL
2021-05-30 02:00:54.782021;6765;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;ISN1418;M. BENZ;O-500M;2011-11-25;2011;DIESEL
2021-05-30 02:00:54.782021;6722;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IRZ5430;M. BENZ;OF 1722M;2011-06-22;2011;DIESEL
2021-05-30 02:00:54.782021;6652;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IYW2063;M. BENZ;OF 1721;2018-10-29;2018;DIESEL
2021-05-30 02:00:54.782021;3110;SUDESTE TRANSPORTES COLETIVOS LTDA;ISO4243;M. BENZ;O-500M;2011-12-09;2011;DIESEL
2021-05-30 02:00:54.782021;659;COMPANHIA CARRIS PORTO ALEGRENSE;IPI0321;VW;17260;2008-11-20;2008;DIESEL
2021-05-30 02:00:54.782021;14;COMPANHIA CARRIS PORTO ALEGRENSE;JAC8D60;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2021-05-30 02:00:54.782021;61;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8J30;M. BENZ;OF 1721L;2020-08-17;2020;DIESEL
2021-05-30 02:00:54.782021;86;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8E69;M. BENZ;OF 1721L;2020-08-14;2020;DIESEL
2021-05-30 02:00:54.782021;2206;VIACAO TERESOPOLIS CAVALHADA LTDA;ISF4064;M. BENZ;OF 1722;2011-08-25;2011;DIESEL
2021-05-30 02:00:54.782021;2152;VIACAO TERESOPOLIS CAVALHADA LTDA;IXC0105;M. BENZ;O-500M;2016-02-12;2015;DIESEL
2021-05-30 02:00:54.782021;2160;VIACAO TERESOPOLIS CAVALHADA LTDA;IXB9464;M. BENZ;O-500M;2016-02-13;2015;DIESEL
2021-05-30 02:00:54.782021;6185;AUTO VIACAO NAVEGANTES LTDA;IRA7717;M. BENZ;O-500M;2010-08-19;2010;DIESEL
2021-05-30 02:00:54.782021;6112;AUTO VIACAO NAVEGANTES LTDA;ISR3208;M. BENZ;O-500M;2012-01-12;2011;DIESEL
2021-05-30 02:00:54.782021;2018;AUTO VIACAO PRESIDENTE VARGAS LTDA;IOZ3346;M. BENZ;OF 1722M;2008-08-06;2008;DIESEL
2021-05-30 02:00:54.782021;6729;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IRZ8175;M. BENZ;O-500M;2011-06-18;2011;DIESEL
2021-05-30 02:00:54.782021;6649;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IQA0328;M. BENZ;OF 1722M;2009-08-08;2009;DIESEL
2021-05-30 02:00:54.782021;6640;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IZP2B64;M. BENZ;OF 1721L;2019-10-02;2019;DIESEL
2021-05-30 02:00:54.782021;3089;SUDESTE TRANSPORTES COLETIVOS LTDA;IRB2472;M. BENZ;O-500M;2010-08-25;2010;DIESEL
2021-05-30 02:00:54.782021;3073;SUDESTE TRANSPORTES COLETIVOS LTDA;IQB7284;M. BENZ;O-500M;2009-09-02;2009;DIESEL
2021-05-30 02:00:54.782021;3311;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC0894;M. BENZ;O-500M;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;1163;TRANSPORTES COLETIVOS TREVO LTDA;IXC0890;M. BENZ;O-500M;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;1110;TRANSPORTES COLETIVOS TREVO LTDA;IXC0943;VW;17230;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;1158;TRANSPORTES COLETIVOS TREVO LTDA;ISM2648;M. BENZ;OF 1722;2011-11-12;2011;DIESEL
2021-05-30 02:00:54.782021;1121;TRANSPORTES COLETIVOS TREVO LTDA;IXB9680;M. BENZ;O500MA;2016-02-11;2015;DIESEL
2021-05-30 02:00:54.782021;1034;TRANSPORTES COLETIVOS TREVO LTDA;IRM0164;M. BENZ;OF 1722M;2010-12-23;2010;DIESEL
2021-05-30 02:00:54.782021;4458;VIACAO ALTO PETROPOLIS LTDA;IXC1467;M. BENZ;OF 1721;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;6406;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC0827;VW;17230;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;6541;NORTRAN TRANSPORTES COLETIVOS LTDA;ISR5690;M. BENZ;O-500M;2012-01-10;2011;DIESEL
2021-05-30 02:00:54.782021;6455;NORTRAN TRANSPORTES COLETIVOS LTDA;IPV6235;M. BENZ;OF 1722M;2009-06-23;2008;DIESEL
2021-05-30 02:00:54.782021;2370;VIACAO BELEM NOVO LTDA;IZP9D58;M. BENZ;OF 1721;2019-10-15;2019;DIESEL
2021-05-30 02:00:54.782021;2382;VIACAO BELEM NOVO LTDA;ISO1227;M. BENZ;OF 1722;2011-12-04;2011;DIESEL
2021-05-30 02:00:54.782021;2340;VIACAO BELEM NOVO LTDA;IRI3712;M. BENZ;OF 1722M;2010-11-23;2010;DIESEL
2021-05-30 02:00:54.782021;859;COMPANHIA CARRIS PORTO ALEGRENSE;IWH8075;VOLVO;B290R;2015-01-31;2014;DIESEL
2021-05-30 02:00:54.782021;715;COMPANHIA CARRIS PORTO ALEGRENSE;IQY3914;VOLVO;B7R;2010-07-16;2010;DIESEL
2021-05-30 02:00:54.782021;815;COMPANHIA CARRIS PORTO ALEGRENSE;ITX4360;VOLVO;B340M;2012-12-28;2012;DIESEL
2021-05-30 02:00:54.782021;6153;AUTO VIACAO NAVEGANTES LTDA;IXC1694;VOLVO;B340MA;2016-02-16;2015;DIESEL
2021-05-30 02:00:54.782021;6101;AUTO VIACAO NAVEGANTES LTDA;ISL4516;M. BENZ;OF 1722;2011-11-08;2011;DIESEL
2021-05-30 02:00:54.782021;6617;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC1143;M. BENZ;OF 1721;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;6661;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IOW9615;M. BENZ;OF 1722M;2008-07-08;2008;DIESEL
2021-05-30 02:00:54.782021;4334;VIACAO ESTORIL LTDA;IXC3155;M. BENZ;OF 1721;2016-02-18;2015;DIESEL
2021-05-30 02:00:54.782021;2042;AUTO VIACAO PRESIDENTE VARGAS LTDA;IQC5602;M. BENZ;O-500M;2009-09-11;2009;DIESEL
2021-05-30 02:00:54.782021;2004;AUTO VIACAO PRESIDENTE VARGAS LTDA;IQE3904;M. BENZ;O-500M;2009-10-01;2009;DIESEL
2021-05-30 02:00:54.782021;2021;AUTO VIACAO PRESIDENTE VARGAS LTDA;IOZ2895;M. BENZ;OF 1722M;2008-08-06;2008;DIESEL
2021-05-30 02:00:54.782021;2009;AUTO VIACAO PRESIDENTE VARGAS LTDA;ISQ8265;M. BENZ;O-500M;2011-12-29;2011;DIESEL
2021-05-30 02:00:54.782021;6684;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC1184;VW;17230;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;6625;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC0906;M. BENZ;OF 1721;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;6109;AUTO VIACAO NAVEGANTES LTDA;IRM2295;M. BENZ;OF 1722M;2010-12-31;2010;DIESEL
2021-05-30 02:00:54.782021;2037;AUTO VIACAO PRESIDENTE VARGAS LTDA;ISQ8256;M. BENZ;O-500M;2011-12-29;2011;DIESEL
2021-05-30 02:00:54.782021;4823;AUTO VIACAO PRESIDENTE VARGAS LTDA;IXC1740;M. BENZ;OF 1721;2016-02-16;2015;DIESEL
2021-05-30 02:00:54.782021;6762;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC1135;M. BENZ;O-500M;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;6674;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;ISI8922;M. BENZ;OF 1722;2011-10-05;2011;DIESEL
2021-05-30 02:00:54.782021;6769;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;ISN1382;M. BENZ;O-500M;2011-11-25;2011;DIESEL
2021-05-30 02:00:54.782021;6726;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;ISN1399;M. BENZ;O-500M;2011-11-25;2011;DIESEL
2021-05-30 02:00:54.782021;6662;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IZP2F32;M. BENZ;OF 1721L;2019-10-02;2019;DIESEL
2021-05-30 02:00:54.782021;6694;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IYW2065;M. BENZ;OF 1721;2018-10-29;2018;DIESEL
2021-05-30 02:00:54.782021;3077;SUDESTE TRANSPORTES COLETIVOS LTDA;IQB7512;M. BENZ;O-500M;2009-09-02;2009;DIESEL
2021-05-30 02:00:54.782021;3030;SUDESTE TRANSPORTES COLETIVOS LTDA;IOA8523;M. BENZ;OF 1722M;2007-08-28;2007;DIESEL
2021-05-30 02:00:54.782021;3119;SUDESTE TRANSPORTES COLETIVOS LTDA;ISL6863;M. BENZ;O-500M;2011-11-12;2011;DIESEL
2021-05-30 02:00:54.782021;708;COMPANHIA CARRIS PORTO ALEGRENSE;IQN0810;VOLVO;B7R;2010-02-09;2009;DIESEL
2021-05-30 02:00:54.782021;23;COMPANHIA CARRIS PORTO ALEGRENSE;JAC7I18;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2021-05-30 02:00:54.782021;2212;VIACAO TERESOPOLIS CAVALHADA LTDA;JAC1A27;M. BENZ;OF 1721;2020-07-08;2019;DIESEL
2021-05-30 02:00:54.782021;2236;VIACAO TERESOPOLIS CAVALHADA LTDA;IXC9463;M. BENZ;O-500M;2016-02-13;2015;DIESEL
2021-05-30 02:00:54.782021;4308;VIACAO ESTORIL LTDA;ISQ0176;M. BENZ;O-500M;2011-12-23;2011;DIESEL
2021-05-30 02:00:54.782021;6181;AUTO VIACAO NAVEGANTES LTDA;IRA7704;M. BENZ;O-500M;2010-08-19;2010;DIESEL
2021-05-30 02:00:54.782021;2060;AUTO VIACAO PRESIDENTE VARGAS LTDA;IRM5740;M. BENZ;OF 1722M;2010-12-29;2010;DIESEL
2021-05-30 02:00:54.782021;6608;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC1229;M. BENZ;OF 1721;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;6700;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IRB8531;M. BENZ;OF 1722M;2010-09-02;2010;DIESEL
2021-05-30 02:00:54.782021;6673;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;ISI8953;M. BENZ;OF 1722;2011-10-05;2011;DIESEL
2021-05-30 02:00:54.782021;6699;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXE3356;VW;17280;2016-04-05;2015;DIESEL
2021-05-30 02:00:54.782021;3333;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1136;M. BENZ;O500 U;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;3325;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1097;M. BENZ;O-500M;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;1102;TRANSPORTES COLETIVOS TREVO LTDA;IXC2021;M. BENZ;O-500M;2016-02-16;2015;DIESEL
2021-05-30 02:00:54.782021;1054;TRANSPORTES COLETIVOS TREVO LTDA;ITE6865;M. BENZ;OF 1722;2012-06-19;2011;DIESEL
2021-05-30 02:00:54.782021;1053;TRANSPORTES COLETIVOS TREVO LTDA;ISM2641;M. BENZ;OF 1722;2011-11-12;2011;DIESEL
2021-05-30 02:00:54.782021;4488;VIACAO ALTO PETROPOLIS LTDA;IRN0363;M. BENZ;OF 1722M;2011-01-11;2010;DIESEL
2021-05-30 02:00:54.782021;1144;TRANSPORTES COLETIVOS TREVO LTDA;IQJ0985;M. BENZ;OF 1722M;2009-12-09;2009;DIESEL
2021-05-30 02:00:54.782021;1032;TRANSPORTES COLETIVOS TREVO LTDA;IRJ5450;M. BENZ;OF 1722M;2010-12-01;2010;DIESEL
2021-05-30 02:00:54.782021;1007;TRANSPORTES COLETIVOS TREVO LTDA;IQJ0834;M. BENZ;OF 1722M;2009-12-09;2009;DIESEL
2021-05-30 02:00:54.782021;4446;VIACAO ALTO PETROPOLIS LTDA;IQD4659;M. BENZ;O-500M;2009-09-23;2009;DIESEL
2021-05-30 02:00:54.782021;4449;VIACAO ALTO PETROPOLIS LTDA;IRQ4901;M. BENZ;O 500;2011-02-25;2010;DIESEL
2021-05-30 02:00:54.782021;4473;VIACAO ALTO PETROPOLIS LTDA;IRQ4903;M. BENZ;O-500M;2011-03-02;2010;DIESEL
2021-05-30 02:00:54.782021;3052;SUDESTE TRANSPORTES COLETIVOS LTDA;IPA1939;M. BENZ;O-500M;2008-08-15;2008;DIESEL
2021-05-30 02:00:54.782021;3037;SUDESTE TRANSPORTES COLETIVOS LTDA;IOF7377;M. BENZ;O-500M 1725;2007-11-07;2007;DIESEL
2021-05-30 02:00:54.782021;3057;SUDESTE TRANSPORTES COLETIVOS LTDA;IPG9487;M. BENZ;OF 1722M;2008-11-03;2008;DIESEL
2021-05-30 02:00:54.782021;3322;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1031;M. BENZ;O-500M;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;1106;TRANSPORTES COLETIVOS TREVO LTDA;IPH6792;M. BENZ;OF 1722M;2008-11-14;2008;DIESEL
2021-05-30 02:00:54.782021;6758;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IQI3467;M. BENZ;OF 1722M;2009-11-27;2009;DIESEL
2021-05-30 02:00:54.782021;6719;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IRZ5420;M. BENZ;O-500M;2011-06-22;2011;DIESEL
2021-05-30 02:00:54.782021;6642;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IZP2B48;M. BENZ;OF 1721L;2019-10-02;2019;DIESEL
2021-05-30 02:00:54.782021;6771;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IYW2059;M. BENZ;OF 1721;2018-10-29;2018;DIESEL
2021-05-30 02:00:54.782021;3124;SUDESTE TRANSPORTES COLETIVOS LTDA;IUB4007;VW;17230;2013-02-23;2012;DIESEL
2021-05-30 02:00:54.782021;3143;SUDESTE TRANSPORTES COLETIVOS LTDA;ITR7250;M. BENZ;OF 1721;2012-11-06;2012;DIESEL
2021-05-30 02:00:54.782021;6461;NORTRAN TRANSPORTES COLETIVOS LTDA;ITM9220;M. BENZ;OF 1721;2012-09-03;2012;DIESEL
2021-05-30 02:00:54.782021;6410;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC0826;VW;17230;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;6448;NORTRAN TRANSPORTES COLETIVOS LTDA;IRL4451;M. BENZ;OF 1722M;2010-12-18;2010;DIESEL
2021-05-30 02:00:54.782021;6433;NORTRAN TRANSPORTES COLETIVOS LTDA;ITH0280;M. BENZ;OF 1722;2012-07-09;2011;DIESEL
2021-05-30 02:00:54.782021;2348;VIACAO BELEM NOVO LTDA;IXB9714;M. BENZ;OF 1721;2016-02-11;2015;DIESEL
2021-05-30 02:00:54.782021;4518;VIACAO ALTO PETROPOLIS LTDA;IOZ6929;M. BENZ;OF 1722M;2008-08-09;2008;DIESEL
2021-05-30 02:00:54.782021;6509;NORTRAN TRANSPORTES COLETIVOS LTDA;IQU9695;M. BENZ;O-500M;2010-06-03;2009;DIESEL
2021-05-30 02:00:54.782021;4487;VIACAO ALTO PETROPOLIS LTDA;IRN0362;M. BENZ;OF 1722M;2011-01-11;2010;DIESEL
2021-05-30 02:00:54.782021;4453;VIACAO ALTO PETROPOLIS LTDA;IRQ4908;M. BENZ;O 500;2011-02-25;2010;DIESEL
2021-05-30 02:00:54.782021;4443;VIACAO ALTO PETROPOLIS LTDA;IOB2261;M. BENZ;OF 1722M;2007-08-30;2007;DIESEL
2021-05-30 02:00:54.782021;6418;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC0812;M. BENZ;OF 1721;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;6444;NORTRAN TRANSPORTES COLETIVOS LTDA;IOY7083;M. BENZ;OF 1722M;2008-07-29;2008;DIESEL
2021-05-30 02:00:54.782021;6513;NORTRAN TRANSPORTES COLETIVOS LTDA;IQZ8064;M. BENZ;O-500M;2010-08-10;2010;DIESEL
2021-05-30 02:00:54.782021;1219;TRANSPORTES COLETIVOS TREVO LTDA;IXC1964;M. BENZ;O-500M;2016-02-16;2015;DIESEL
2021-05-30 02:00:54.782021;1136;TRANSPORTES COLETIVOS TREVO LTDA;IXC1018;VW;17230;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;1164;TRANSPORTES COLETIVOS TREVO LTDA;IXC0946;VW;17230;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;1066;TRANSPORTES COLETIVOS TREVO LTDA;ITE6881;M. BENZ;O500MA;2012-06-19;2010;DIESEL
2021-05-30 02:00:54.782021;1140;TRANSPORTES COLETIVOS TREVO LTDA;IXD4009;M. BENZ;O500MA;2016-03-14;2015;DIESEL
2021-05-30 02:00:54.782021;770;COMPANHIA CARRIS PORTO ALEGRENSE;IRA3860;M. BENZ;O500 U;2010-08-12;2010;DIESEL
2021-05-30 02:00:54.782021;741;COMPANHIA CARRIS PORTO ALEGRENSE;IQY3664;M. BENZ;O-500M;2010-07-16;2010;DIESEL
2021-05-30 02:00:54.782021;647;COMPANHIA CARRIS PORTO ALEGRENSE;IPI3199;VW;17260;2008-11-25;2008;DIESEL
2021-05-30 02:00:54.782021;4339;VIACAO ESTORIL LTDA;IXC3108;M. BENZ;O500 U;2016-02-18;2015;DIESEL
2021-05-30 02:00:54.782021;4016;EMPRESA DE TRANSPORTES GASÔMETRO S.A.;IRO1645;M. BENZ;OF 1722M;2011-01-25;2010;DIESEL
2021-05-30 02:00:54.782021;6144;AUTO VIACAO NAVEGANTES LTDA;IXC1710;VOLVO;B340MA;2016-02-16;2015;DIESEL
2021-05-30 02:00:54.782021;6134;AUTO VIACAO NAVEGANTES LTDA;IQL6861;M. BENZ;OF 1722M;2010-01-15;2009;DIESEL
2021-05-30 02:00:54.782021;4866;AUTO VIACAO PRESIDENTE VARGAS LTDA;ITT5785;M. BENZ;OF 1721;2012-11-24;2012;DIESEL
2021-05-30 02:00:54.782021;6632;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC0928;M. BENZ;OF 1721;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;6796;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IRK6713;M. BENZ;OF 1722M;2010-12-14;2010;DIESEL
2021-05-30 02:00:54.782021;6808;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;ITU4756;M. BENZ;OF 1721;2012-12-04;2012;DIESEL
2021-05-30 02:00:54.782021;3098;SUDESTE TRANSPORTES COLETIVOS LTDA;IRO3615;M. BENZ;OF 1722M;2011-01-28;2010;DIESEL
2021-05-30 02:00:54.782021;1172;TRANSPORTES COLETIVOS TREVO LTDA;IXC1986;M. BENZ;O-500M;2016-02-16;2015;DIESEL
2021-05-30 02:00:54.782021;1029;TRANSPORTES COLETIVOS TREVO LTDA;IXC0938;VW;17230;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;4459;VIACAO ALTO PETROPOLIS LTDA;ISP1638;M. BENZ;OF 1722;2011-12-14;2011;DIESEL
2021-05-30 02:00:54.782021;4489;VIACAO ALTO PETROPOLIS LTDA;ITT6155;M. BENZ;O-500M;2012-11-29;2012;DIESEL
2021-05-30 02:00:54.782021;4499;VIACAO ALTO PETROPOLIS LTDA;ITT6181;M. BENZ;OF 1721;2012-11-29;2012;DIESEL
2021-05-30 02:00:54.782021;4507;VIACAO ALTO PETROPOLIS LTDA;IXC1437;M. BENZ;O500 U;2016-02-15;2015;DIESEL
2021-05-30 02:00:54.782021;6503;NORTRAN TRANSPORTES COLETIVOS LTDA;IQA2604;M. BENZ;O-500M;2009-08-13;2009;DIESEL
2021-05-30 02:00:54.782021;6578;NORTRAN TRANSPORTES COLETIVOS LTDA;IPK4155;M. BENZ;O-500M;2008-12-31;2008;DIESEL
2021-05-30 02:00:54.782021;2331;VIACAO BELEM NOVO LTDA;IRI3735;M. BENZ;OF 1722M;2010-11-23;2010;DIESEL
2021-05-30 02:00:54.782021;2361;VIACAO BELEM NOVO LTDA;ITF7631;M. BENZ;OF 1722;2012-06-30;2011;DIESEL
2021-05-30 02:00:54.782021;834;COMPANHIA CARRIS PORTO ALEGRENSE;IWK6765;VOLVO;B340MA;2015-03-24;2014;DIESEL
2021-05-30 02:00:54.782021;867;COMPANHIA CARRIS PORTO ALEGRENSE;IWI6713;VOLVO;B290R;2015-02-14;2014;DIESEL
2021-05-30 02:00:54.782021;730;COMPANHIA CARRIS PORTO ALEGRENSE;IQY3882;VOLVO;B7R;2010-07-16;2010;DIESEL
2021-05-30 02:00:54.782021;733;COMPANHIA CARRIS PORTO ALEGRENSE;IQY3902;VOLVO;B7R;2010-07-16;2010;DIESEL
